danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Genre,Name,Artist
0.615,0.709,1,-6.027,0,0.0629,0.0193,0.000302,0.177,0.337,184.018,audio_features,4OsGDNu3jFYsFqWVvckIb9,spotify:track:4OsGDNu3jFYsFqWVvckIb9,https://api.spotify.com/v1/tracks/4OsGDNu3jFYsFqWVvckIb9,https://api.spotify.com/v1/audio-analysis/4OsGDNu3jFYsFqWVvckIb9,192193,4,Pop,Just as Much,Delaney Jane
0.742,0.527,8,-6.892,0,0.0769,0.327,0.0,0.25,0.638,84.974,audio_features,3o9kpgkIcffx0iSwxhuNI2,spotify:track:3o9kpgkIcffx0iSwxhuNI2,https://api.spotify.com/v1/tracks/3o9kpgkIcffx0iSwxhuNI2,https://api.spotify.com/v1/audio-analysis/3o9kpgkIcffx0iSwxhuNI2,169238,4,Pop,Numb Little Bug,Em Beihold
0.674,0.737,5,-5.818,1,0.0698,0.152,0.0,0.119,0.853,118.025,audio_features,7laebEuHEmFKPN4FmSVPyi,spotify:track:7laebEuHEmFKPN4FmSVPyi,https://api.spotify.com/v1/tracks/7laebEuHEmFKPN4FmSVPyi,https://api.spotify.com/v1/audio-analysis/7laebEuHEmFKPN4FmSVPyi,184987,4,Pop,no love lost,laye
0.6,0.139,7,-8.975,1,0.0464,0.811,9.5e-06,0.0918,0.256,171.041,audio_features,3U3J5v3rkx89WnFEQvAJD5,spotify:track:3U3J5v3rkx89WnFEQvAJD5,https://api.spotify.com/v1/tracks/3U3J5v3rkx89WnFEQvAJD5,https://api.spotify.com/v1/audio-analysis/3U3J5v3rkx89WnFEQvAJD5,240907,3,Pop,FIGURES,Jessie Reyez
0.657,0.645,2,-5.33,0,0.0321,0.0657,8.8e-06,0.187,0.387,134.021,audio_features,3PmaqkHQLWpxKhSpo6yJip,spotify:track:3PmaqkHQLWpxKhSpo6yJip,https://api.spotify.com/v1/tracks/3PmaqkHQLWpxKhSpo6yJip,https://api.spotify.com/v1/audio-analysis/3PmaqkHQLWpxKhSpo6yJip,189515,4,Pop,roses,Alyssa Reid
0.732,0.463,11,-6.972,0,0.0287,0.374,0.0,0.194,0.397,95.971,audio_features,5DqdesEfbRyOlSS3Tf6c29,spotify:track:5DqdesEfbRyOlSS3Tf6c29,https://api.spotify.com/v1/tracks/5DqdesEfbRyOlSS3Tf6c29,https://api.spotify.com/v1/audio-analysis/5DqdesEfbRyOlSS3Tf6c29,212607,4,Pop,It's You,Ali Gatie
0.627,0.651,2,-7.565,1,0.0354,0.342,0.00039,0.11,0.113,103.078,audio_features,4PyA4PRD45sAdCq44MTpvH,spotify:track:4PyA4PRD45sAdCq44MTpvH,https://api.spotify.com/v1/tracks/4PyA4PRD45sAdCq44MTpvH,https://api.spotify.com/v1/audio-analysis/4PyA4PRD45sAdCq44MTpvH,256375,4,Pop,Bad Habits,Delaney Jane
0.781,0.768,11,-5.991,1,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,audio_features,5N5k9nd479b1xpDZ4usjrg,spotify:track:5N5k9nd479b1xpDZ4usjrg,https://api.spotify.com/v1/tracks/5N5k9nd479b1xpDZ4usjrg,https://api.spotify.com/v1/audio-analysis/5N5k9nd479b1xpDZ4usjrg,213309,4,Pop,Promises (with Sam Smith),Calvin Harris
0.483,0.667,8,-6.243,1,0.0912,0.0715,0.0,0.0676,0.64,96.028,audio_features,4Gy6pnhY9GGE3nqD3d0CmU,spotify:track:4Gy6pnhY9GGE3nqD3d0CmU,https://api.spotify.com/v1/tracks/4Gy6pnhY9GGE3nqD3d0CmU,https://api.spotify.com/v1/audio-analysis/4Gy6pnhY9GGE3nqD3d0CmU,147741,4,Pop,Too Close,Ria Mae
0.7,0.613,11,-4.041,1,0.0408,0.385,0.0,0.0887,0.42,88.084,audio_features,7eQHxigpuDJjCG50JyzU8v,spotify:track:7eQHxigpuDJjCG50JyzU8v,https://api.spotify.com/v1/tracks/7eQHxigpuDJjCG50JyzU8v,https://api.spotify.com/v1/audio-analysis/7eQHxigpuDJjCG50JyzU8v,191250,4,Pop,Butterflies,MAX
0.644,0.488,5,-9.996,1,0.0313,0.242,3.41e-05,0.0938,0.21,100.006,audio_features,6OFXDyfd3QB3DhXGfSBZUY,spotify:track:6OFXDyfd3QB3DhXGfSBZUY,https://api.spotify.com/v1/tracks/6OFXDyfd3QB3DhXGfSBZUY,https://api.spotify.com/v1/audio-analysis/6OFXDyfd3QB3DhXGfSBZUY,192560,1,Pop,I See You,Tyler Shaw
0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,audio_features,0VjIjW4GlUZAMYd2vXMi3b,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/tracks/0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/audio-analysis/0VjIjW4GlUZAMYd2vXMi3b,200040,4,Pop,Blinding Lights,The Weeknd
0.443,0.551,4,-5.667,1,0.026,0.121,0.0,0.334,0.683,168.099,audio_features,4hk4plGoAmg3naYTq8EUul,spotify:track:4hk4plGoAmg3naYTq8EUul,https://api.spotify.com/v1/tracks/4hk4plGoAmg3naYTq8EUul,https://api.spotify.com/v1/audio-analysis/4hk4plGoAmg3naYTq8EUul,163852,4,Pop,"fuck, i luv my friends",renforshort
0.747,0.834,3,-2.867,0,0.045,0.374,0.0,0.0586,0.687,128.005,audio_features,4kWO6O1BUXcZmaxitpVUwp,spotify:track:4kWO6O1BUXcZmaxitpVUwp,https://api.spotify.com/v1/tracks/4kWO6O1BUXcZmaxitpVUwp,https://api.spotify.com/v1/audio-analysis/4kWO6O1BUXcZmaxitpVUwp,215760,4,Pop,Jackie Chan,Tiësto
0.655,0.539,1,-7.596,0,0.08,0.029,0.0,0.17,0.221,119.914,audio_features,079mntueS2KWjxVqOHjG70,spotify:track:079mntueS2KWjxVqOHjG70,https://api.spotify.com/v1/tracks/079mntueS2KWjxVqOHjG70,https://api.spotify.com/v1/audio-analysis/079mntueS2KWjxVqOHjG70,168126,4,Pop,Flowers Need Rain,Preston Pablo
0.703,0.497,10,-8.421,1,0.0523,0.275,0.0,0.0923,0.402,104.989,audio_features,2d6wvZdvJ0bGJ4Olfm1lsp,spotify:track:2d6wvZdvJ0bGJ4Olfm1lsp,https://api.spotify.com/v1/tracks/2d6wvZdvJ0bGJ4Olfm1lsp,https://api.spotify.com/v1/audio-analysis/2d6wvZdvJ0bGJ4Olfm1lsp,239107,4,Pop,Imperfections,Céline Dion
0.738,0.75,11,-3.654,0,0.219,0.0167,0.00976,0.174,0.342,112.009,audio_features,1jBKtzlwTVtCrScpiiHiKT,spotify:track:1jBKtzlwTVtCrScpiiHiKT,https://api.spotify.com/v1/tracks/1jBKtzlwTVtCrScpiiHiKT,https://api.spotify.com/v1/audio-analysis/1jBKtzlwTVtCrScpiiHiKT,207840,4,Pop,Intimidated (feat. H.E.R.),KAYTRANADA
0.815,0.849,4,-4.704,0,0.114,0.0229,0.000176,0.026,0.685,106.035,audio_features,5rW7qTn83sCKtqBoneJs63,spotify:track:5rW7qTn83sCKtqBoneJs63,https://api.spotify.com/v1/tracks/5rW7qTn83sCKtqBoneJs63,https://api.spotify.com/v1/audio-analysis/5rW7qTn83sCKtqBoneJs63,133707,4,Pop,edamame (feat. Rich Brian),bbno$
0.615,0.581,6,-5.528,1,0.157,0.0772,0.0,0.144,0.388,100.02,audio_features,0b9KkFVuiKep5IH8O5O8OX,spotify:track:0b9KkFVuiKep5IH8O5O8OX,https://api.spotify.com/v1/tracks/0b9KkFVuiKep5IH8O5O8OX,https://api.spotify.com/v1/audio-analysis/0b9KkFVuiKep5IH8O5O8OX,188730,4,Pop,Ain't Easy,Elijah Woods x Jamie Fine
0.515,0.754,11,-4.116,1,0.0373,0.231,0.0,0.198,0.451,147.116,audio_features,5SfQhaZTGL7IewCIvMifFJ,spotify:track:5SfQhaZTGL7IewCIvMifFJ,https://api.spotify.com/v1/tracks/5SfQhaZTGL7IewCIvMifFJ,https://api.spotify.com/v1/audio-analysis/5SfQhaZTGL7IewCIvMifFJ,201053,4,Pop,Brave,Ella Henderson
0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,audio_features,5ZULALImTm80tzUbYQYM9d,spotify:track:5ZULALImTm80tzUbYQYM9d,https://api.spotify.com/v1/tracks/5ZULALImTm80tzUbYQYM9d,https://api.spotify.com/v1/audio-analysis/5ZULALImTm80tzUbYQYM9d,209438,4,Pop,Dance Monkey,Tones And I
0.818,0.758,6,-4.82,1,0.0814,0.0902,0.0,0.16,0.846,103.041,audio_features,6yMk0XGciyyxjxj3Efi9in,spotify:track:6yMk0XGciyyxjxj3Efi9in,https://api.spotify.com/v1/tracks/6yMk0XGciyyxjxj3Efi9in,https://api.spotify.com/v1/audio-analysis/6yMk0XGciyyxjxj3Efi9in,169951,4,Pop,Hey Now (Iko Iko),RadioClub
0.778,0.695,4,-6.865,0,0.0913,0.175,0.0,0.15,0.472,149.996,audio_features,3Ofmpyhv5UAQ70mENzB277,spotify:track:3Ofmpyhv5UAQ70mENzB277,https://api.spotify.com/v1/tracks/3Ofmpyhv5UAQ70mENzB277,https://api.spotify.com/v1/audio-analysis/3Ofmpyhv5UAQ70mENzB277,132780,4,Pop,Astronaut In The Ocean,Masked Wolf
0.415,0.514,0,-7.552,1,0.0818,0.394,0.0,0.321,0.0887,88.966,audio_features,1J2Lndxqp2Xlp6OShqaZpH,spotify:track:1J2Lndxqp2Xlp6OShqaZpH,https://api.spotify.com/v1/tracks/1J2Lndxqp2Xlp6OShqaZpH,https://api.spotify.com/v1/audio-analysis/1J2Lndxqp2Xlp6OShqaZpH,222000,4,Pop,Lullaby,Alicia Moffet
0.573,0.711,1,-6.268,0,0.0406,0.0114,0.0,0.328,0.47,105.006,audio_features,46HNZY1i7O6jwTA7Slo2PI,spotify:track:46HNZY1i7O6jwTA7Slo2PI,https://api.spotify.com/v1/tracks/46HNZY1i7O6jwTA7Slo2PI,https://api.spotify.com/v1/audio-analysis/46HNZY1i7O6jwTA7Slo2PI,226198,4,Pop,My Universe,Coldplay
0.687,0.781,1,-4.806,1,0.053,0.0361,0.0,0.0755,0.688,97.014,audio_features,00Blm7zeNqgYLPtW6zg8cj,spotify:track:00Blm7zeNqgYLPtW6zg8cj,https://api.spotify.com/v1/tracks/00Blm7zeNqgYLPtW6zg8cj,https://api.spotify.com/v1/audio-analysis/00Blm7zeNqgYLPtW6zg8cj,193507,4,Pop,One Right Now (with The Weeknd),Post Malone
0.541,0.787,2,-4.618,0,0.0331,0.0167,0.0,0.157,0.2,113.0,audio_features,66xn6tB8s3l8uhj02OGneE,spotify:track:66xn6tB8s3l8uhj02OGneE,https://api.spotify.com/v1/tracks/66xn6tB8s3l8uhj02OGneE,https://api.spotify.com/v1/audio-analysis/66xn6tB8s3l8uhj02OGneE,245453,4,Pop,For You (Fifty Shades Freed) (& Rita Ora),Liam Payne
0.796,0.798,1,-6.312,1,0.0317,0.034,4.19e-05,0.0952,0.942,116.032,audio_features,6zSpb8dQRaw0M1dK8PBwQz,spotify:track:6zSpb8dQRaw0M1dK8PBwQz,https://api.spotify.com/v1/tracks/6zSpb8dQRaw0M1dK8PBwQz,https://api.spotify.com/v1/audio-analysis/6zSpb8dQRaw0M1dK8PBwQz,202735,4,Pop,Cold Heart - PNAU Remix,Elton John
0.793,0.714,7,-7.562,1,0.193,0.156,0.0,0.136,0.794,100.036,audio_features,02Ygu8lo3qSknRpcBnspso,spotify:track:02Ygu8lo3qSknRpcBnspso,https://api.spotify.com/v1/tracks/02Ygu8lo3qSknRpcBnspso,https://api.spotify.com/v1/audio-analysis/02Ygu8lo3qSknRpcBnspso,168947,4,Pop,Just Friends,Virginia To Vegas
0.684,0.506,6,-6.743,1,0.0338,0.159,0.0,0.26,0.352,108.036,audio_features,71qB68guEJjbvtjlkZ8DF5,spotify:track:71qB68guEJjbvtjlkZ8DF5,https://api.spotify.com/v1/tracks/71qB68guEJjbvtjlkZ8DF5,https://api.spotify.com/v1/audio-analysis/71qB68guEJjbvtjlkZ8DF5,180596,4,Pop,Undeniable (feat. X Ambassadors),Kygo
0.659,0.667,11,-4.668,0,0.0339,0.00173,2.85e-05,0.1,0.468,115.982,audio_features,5CSKbHjpqborGnlzagyaDo,spotify:track:5CSKbHjpqborGnlzagyaDo,https://api.spotify.com/v1/tracks/5CSKbHjpqborGnlzagyaDo,https://api.spotify.com/v1/audio-analysis/5CSKbHjpqborGnlzagyaDo,258004,4,Pop,Love Again,Dua Lipa
0.724,0.569,2,-6.21,1,0.0791,0.537,0.0,0.106,0.445,97.995,audio_features,0lnfjcwBcripJPtXuSu7d3,spotify:track:0lnfjcwBcripJPtXuSu7d3,https://api.spotify.com/v1/tracks/0lnfjcwBcripJPtXuSu7d3,https://api.spotify.com/v1/audio-analysis/0lnfjcwBcripJPtXuSu7d3,200733,4,Pop,With You,Tyler Shaw
0.466,0.671,5,-4.757,1,0.138,0.144,0.0,0.29,0.319,137.512,audio_features,6lUI2IaPuQLiYbGkafgQp7,spotify:track:6lUI2IaPuQLiYbGkafgQp7,https://api.spotify.com/v1/tracks/6lUI2IaPuQLiYbGkafgQp7,https://api.spotify.com/v1/audio-analysis/6lUI2IaPuQLiYbGkafgQp7,204343,4,Pop,Bound To You,Jocelyn Alice
0.673,0.729,6,-4.879,1,0.0496,0.083,0.0,0.1,0.675,122.023,audio_features,2Xy1UIVfOlukyye6Fd0wrI,spotify:track:2Xy1UIVfOlukyye6Fd0wrI,https://api.spotify.com/v1/tracks/2Xy1UIVfOlukyye6Fd0wrI,https://api.spotify.com/v1/audio-analysis/2Xy1UIVfOlukyye6Fd0wrI,169672,4,Pop,Follow Me,Sam Feldt
0.503,0.643,9,-6.586,1,0.0304,0.523,1.23e-06,0.0661,0.345,148.11,audio_features,1rWoeYw0Vnnj8BLH6ECoiB,spotify:track:1rWoeYw0Vnnj8BLH6ECoiB,https://api.spotify.com/v1/tracks/1rWoeYw0Vnnj8BLH6ECoiB,https://api.spotify.com/v1/audio-analysis/1rWoeYw0Vnnj8BLH6ECoiB,207568,4,Country,Never Leave,Bailey Zimmerman
0.544,0.93,4,-3.769,1,0.0368,0.0961,0.0,0.214,0.767,148.157,audio_features,3FUDLDCQE8mWmCcqfbNAxs,spotify:track:3FUDLDCQE8mWmCcqfbNAxs,https://api.spotify.com/v1/tracks/3FUDLDCQE8mWmCcqfbNAxs,https://api.spotify.com/v1/audio-analysis/3FUDLDCQE8mWmCcqfbNAxs,180615,4,Country,You Got The Wrong Guy,Dean Brody
0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-06,0.0954,0.148,175.212,audio_features,3WMj8moIAXJhHsyLaqIIHI,spotify:track:3WMj8moIAXJhHsyLaqIIHI,https://api.spotify.com/v1/tracks/3WMj8moIAXJhHsyLaqIIHI,https://api.spotify.com/v1/audio-analysis/3WMj8moIAXJhHsyLaqIIHI,228013,3,Country,Something in the Orange,Zach Bryan
0.577,0.541,8,-6.672,1,0.0338,0.614,0.0,0.142,0.206,137.879,audio_features,2OiQOns4bQK3ZI3JxpXL5m,spotify:track:2OiQOns4bQK3ZI3JxpXL5m,https://api.spotify.com/v1/tracks/2OiQOns4bQK3ZI3JxpXL5m,https://api.spotify.com/v1/audio-analysis/2OiQOns4bQK3ZI3JxpXL5m,184896,4,Country,Blame It On Being Young,Russell Dickerson
0.601,0.836,1,-3.42,0,0.0342,0.0974,0.0,0.106,0.338,127.934,audio_features,79gv58G6usuURwl6TlmBTu,spotify:track:79gv58G6usuURwl6TlmBTu,https://api.spotify.com/v1/tracks/79gv58G6usuURwl6TlmBTu,https://api.spotify.com/v1/audio-analysis/79gv58G6usuURwl6TlmBTu,254747,4,Country,Outrunnin' Your Memory,Luke Combs
0.542,0.82,8,-6.073,1,0.0432,0.000682,0.000136,0.0561,0.702,124.85,audio_features,3j1xkzTW8owIphkWV51V9s,spotify:track:3j1xkzTW8owIphkWV51V9s,https://api.spotify.com/v1/tracks/3j1xkzTW8owIphkWV51V9s,https://api.spotify.com/v1/audio-analysis/3j1xkzTW8owIphkWV51V9s,234341,4,Country,Like I Love Country Music,Kane Brown
0.655,0.869,7,-4.807,1,0.0633,0.00408,0.0,0.104,0.541,114.984,audio_features,6Z1bV93BP95h4YjIavrQPf,spotify:track:6Z1bV93BP95h4YjIavrQPf,https://api.spotify.com/v1/tracks/6Z1bV93BP95h4YjIavrQPf,https://api.spotify.com/v1/audio-analysis/6Z1bV93BP95h4YjIavrQPf,179645,4,Country,Dancin’ In The Country,Tyler Hubbard
0.639,0.713,5,-4.368,0,0.0337,0.0539,0.0,0.102,0.717,86.1,audio_features,7ETjhPaIU4UmHOiimJBZz9,spotify:track:7ETjhPaIU4UmHOiimJBZz9,https://api.spotify.com/v1/tracks/7ETjhPaIU4UmHOiimJBZz9,https://api.spotify.com/v1/audio-analysis/7ETjhPaIU4UmHOiimJBZz9,161200,4,Country,Your Heart Or Mine,Jon Pardi
0.557,0.692,8,-6.04,1,0.042,0.0811,0.0,0.111,0.278,139.128,audio_features,1uGpJd6f7VTYaDPKqoV1Cz,spotify:track:1uGpJd6f7VTYaDPKqoV1Cz,https://api.spotify.com/v1/tracks/1uGpJd6f7VTYaDPKqoV1Cz,https://api.spotify.com/v1/audio-analysis/1uGpJd6f7VTYaDPKqoV1Cz,147508,4,Country,Heavy Pour,Warren Zeiders
0.514,0.626,6,-6.507,1,0.0288,0.389,3.19e-06,0.0834,0.3,150.047,audio_features,37wfiB5kDHZbY5SeYlk7KE,spotify:track:37wfiB5kDHZbY5SeYlk7KE,https://api.spotify.com/v1/tracks/37wfiB5kDHZbY5SeYlk7KE,https://api.spotify.com/v1/audio-analysis/37wfiB5kDHZbY5SeYlk7KE,217600,4,Country,Waiting,Bailey Zimmerman
0.575,0.842,7,-5.058,1,0.0348,0.00683,0.0,0.279,0.665,111.995,audio_features,11kskoMyNDumaR30CI6rRv,spotify:track:11kskoMyNDumaR30CI6rRv,https://api.spotify.com/v1/tracks/11kskoMyNDumaR30CI6rRv,https://api.spotify.com/v1/audio-analysis/11kskoMyNDumaR30CI6rRv,183027,4,Country,Half Of Me,Thomas Rhett
0.587,0.934,6,-3.296,1,0.0455,0.00946,0.0,0.727,0.841,117.014,audio_features,7zwi0kPSFtdNUNIXZlKfNF,spotify:track:7zwi0kPSFtdNUNIXZlKfNF,https://api.spotify.com/v1/tracks/7zwi0kPSFtdNUNIXZlKfNF,https://api.spotify.com/v1/audio-analysis/7zwi0kPSFtdNUNIXZlKfNF,169096,4,Country,Shakin' In Them Boots,Jade Eagleson
0.72,0.798,11,-5.42,0,0.0359,0.221,0.0,0.181,0.949,97.918,audio_features,16IHzMTYzM3VKDJK0syV22,spotify:track:16IHzMTYzM3VKDJK0syV22,https://api.spotify.com/v1/tracks/16IHzMTYzM3VKDJK0syV22,https://api.spotify.com/v1/audio-analysis/16IHzMTYzM3VKDJK0syV22,167267,4,Country,Me On You,Muscadine Bloodline
0.567,0.737,1,-3.642,0,0.118,0.0264,0.0,0.0894,0.543,91.827,audio_features,5cc1GqkadgfMlLszRXqdhM,spotify:track:5cc1GqkadgfMlLszRXqdhM,https://api.spotify.com/v1/tracks/5cc1GqkadgfMlLszRXqdhM,https://api.spotify.com/v1/audio-analysis/5cc1GqkadgfMlLszRXqdhM,198802,4,Country,Waking Up Dreaming,Shania Twain
0.731,0.85,9,-4.913,1,0.0336,0.252,0.0,0.605,0.644,119.706,audio_features,5uU1uuyaUIBOiiUSQG7Wl3,spotify:track:5uU1uuyaUIBOiiUSQG7Wl3,https://api.spotify.com/v1/tracks/5uU1uuyaUIBOiiUSQG7Wl3,https://api.spotify.com/v1/audio-analysis/5uU1uuyaUIBOiiUSQG7Wl3,157478,4,Country,You Proof,Morgan Wallen
0.815,0.514,1,-9.247,1,0.0638,0.207,0.0,0.118,0.372,130.021,audio_features,2JspXl1hD5EUfyBln7r0F6,spotify:track:2JspXl1hD5EUfyBln7r0F6,https://api.spotify.com/v1/tracks/2JspXl1hD5EUfyBln7r0F6,https://api.spotify.com/v1/audio-analysis/2JspXl1hD5EUfyBln7r0F6,188308,4,Country,Dear Alcohol (feat. Elle King),Dax
0.738,0.455,3,-8.735,1,0.0352,0.695,0.0,0.107,0.441,99.945,audio_features,1brnLTvarI9D1hLP6z2Ar8,spotify:track:1brnLTvarI9D1hLP6z2Ar8,https://api.spotify.com/v1/tracks/1brnLTvarI9D1hLP6z2Ar8,https://api.spotify.com/v1/audio-analysis/1brnLTvarI9D1hLP6z2Ar8,174560,4,Country,Thank God,Kane Brown
0.739,0.72,4,-6.695,1,0.026,0.0379,0.00267,0.23,0.892,102.997,audio_features,3knS4WXNNRBd3zkx2v78cx,spotify:track:3knS4WXNNRBd3zkx2v78cx,https://api.spotify.com/v1/tracks/3knS4WXNNRBd3zkx2v78cx,https://api.spotify.com/v1/audio-analysis/3knS4WXNNRBd3zkx2v78cx,187640,4,Country,No Body,Blake Shelton
0.593,0.941,7,-3.286,1,0.0406,0.18,0.0,0.329,0.82,119.99,audio_features,6R7nxAdrHuQXHGRrDc9Rit,spotify:track:6R7nxAdrHuQXHGRrDc9Rit,https://api.spotify.com/v1/tracks/6R7nxAdrHuQXHGRrDc9Rit,https://api.spotify.com/v1/audio-analysis/6R7nxAdrHuQXHGRrDc9Rit,204333,4,Country,11 Beers (feat. Jake Owen),The Reklaws
0.707,0.689,4,-7.097,0,0.0387,0.0255,0.0,0.383,0.41,119.987,audio_features,33aow0AcXYvT1FoWNzMcqN,spotify:track:33aow0AcXYvT1FoWNzMcqN,https://api.spotify.com/v1/tracks/33aow0AcXYvT1FoWNzMcqN,https://api.spotify.com/v1/audio-analysis/33aow0AcXYvT1FoWNzMcqN,195962,4,Country,Lil Bit (feat. Florida Georgia Line),Nelly
0.628,0.833,0,-6.327,1,0.0311,0.0014,0.0,0.104,0.309,98.025,audio_features,6Awl7JBDQjfm7xkS3LkhDi,spotify:track:6Awl7JBDQjfm7xkS3LkhDi,https://api.spotify.com/v1/tracks/6Awl7JBDQjfm7xkS3LkhDi,https://api.spotify.com/v1/audio-analysis/6Awl7JBDQjfm7xkS3LkhDi,203680,4,Country,We Got History,Mitchell Tenpenny
0.555,0.88,0,-4.351,0,0.0535,0.0803,0.0,0.174,0.422,144.076,audio_features,2BLlpdGCv0IErmH3OBGHYJ,spotify:track:2BLlpdGCv0IErmH3OBGHYJ,https://api.spotify.com/v1/tracks/2BLlpdGCv0IErmH3OBGHYJ,https://api.spotify.com/v1/audio-analysis/2BLlpdGCv0IErmH3OBGHYJ,187941,4,Country,"You, Me, And Whiskey",Justin Moore
0.5,0.831,1,-4.421,1,0.0408,0.203,0.0,0.312,0.623,76.004,audio_features,2lFXpH7botT14StfvOoNf0,spotify:track:2lFXpH7botT14StfvOoNf0,https://api.spotify.com/v1/tracks/2lFXpH7botT14StfvOoNf0,https://api.spotify.com/v1/audio-analysis/2lFXpH7botT14StfvOoNf0,203431,4,Country,Call It Country,Sacha
0.485,0.663,7,-5.759,1,0.0338,0.0686,0.0,0.129,0.38,142.921,audio_features,5ta8NyQiixodcCinI6jjS6,spotify:track:5ta8NyQiixodcCinI6jjS6,https://api.spotify.com/v1/tracks/5ta8NyQiixodcCinI6jjS6,https://api.spotify.com/v1/audio-analysis/5ta8NyQiixodcCinI6jjS6,232465,4,Country,Life,Florida Georgia Line
0.588,0.931,6,-3.925,1,0.0318,0.00411,0.0,0.345,0.625,105.027,audio_features,6Qpfsw8OS5HW5XxgmXYLWS,spotify:track:6Qpfsw8OS5HW5XxgmXYLWS,https://api.spotify.com/v1/tracks/6Qpfsw8OS5HW5XxgmXYLWS,https://api.spotify.com/v1/audio-analysis/6Qpfsw8OS5HW5XxgmXYLWS,219333,4,Country,Handle On You,Parker McCollum
0.515,0.887,7,-5.206,1,0.0445,0.103,2.01e-06,0.186,0.606,175.95,audio_features,79X3dUeEnrYoJMQM3I8ZTG,spotify:track:79X3dUeEnrYoJMQM3I8ZTG,https://api.spotify.com/v1/tracks/79X3dUeEnrYoJMQM3I8ZTG,https://api.spotify.com/v1/audio-analysis/79X3dUeEnrYoJMQM3I8ZTG,214693,4,Country,Float,Tim & The Glory Boys
0.503,0.47,1,-4.75,1,0.0299,0.58,0.0,0.0999,0.547,77.019,audio_features,2PLcUPnG0mkmJqXgFureDP,spotify:track:2PLcUPnG0mkmJqXgFureDP,https://api.spotify.com/v1/tracks/2PLcUPnG0mkmJqXgFureDP,https://api.spotify.com/v1/audio-analysis/2PLcUPnG0mkmJqXgFureDP,221979,4,Country,Love and Sunsets,Zac Brown Band
0.607,0.912,8,-3.449,1,0.0611,0.124,0.0,0.332,0.722,134.944,audio_features,200x8ONbPfFzByUr3fVz46,spotify:track:200x8ONbPfFzByUr3fVz46,https://api.spotify.com/v1/tracks/200x8ONbPfFzByUr3fVz46,https://api.spotify.com/v1/audio-analysis/200x8ONbPfFzByUr3fVz46,206107,4,Country,She Had Me At Heads Carolina,Cole Swindell
0.563,0.467,0,-4.23,1,0.034,0.776,0.0,0.106,0.338,137.665,audio_features,75rvf9Hbx1R5NikWybJl9e,spotify:track:75rvf9Hbx1R5NikWybJl9e,https://api.spotify.com/v1/tracks/75rvf9Hbx1R5NikWybJl9e,https://api.spotify.com/v1/audio-analysis/75rvf9Hbx1R5NikWybJl9e,206320,4,Country,Jealous of Myself,Tenille Arts
0.566,0.925,11,-4.689,0,0.118,0.112,0.0,0.185,0.706,152.017,audio_features,0JyWUiuuPeiTfdQiAyikVo,spotify:track:0JyWUiuuPeiTfdQiAyikVo,https://api.spotify.com/v1/tracks/0JyWUiuuPeiTfdQiAyikVo,https://api.spotify.com/v1/audio-analysis/0JyWUiuuPeiTfdQiAyikVo,210107,4,Country,Where the Country Girls At (feat. Luke Bryan & Pitbull),Trace Adkins
0.559,0.66,7,-4.143,1,0.0512,0.222,0.0,0.193,0.574,163.957,audio_features,2afB4eV1KWBqLqFqME6PTh,spotify:track:2afB4eV1KWBqLqFqME6PTh,https://api.spotify.com/v1/tracks/2afB4eV1KWBqLqFqME6PTh,https://api.spotify.com/v1/audio-analysis/2afB4eV1KWBqLqFqME6PTh,157907,4,Country,Take My Name,Parmalee
0.647,0.374,0,-7.175,1,0.0264,0.831,0.0,0.103,0.406,106.05,audio_features,1ynN7dkkujotC2rL31qX48,spotify:track:1ynN7dkkujotC2rL31qX48,https://api.spotify.com/v1/tracks/1ynN7dkkujotC2rL31qX48,https://api.spotify.com/v1/audio-analysis/1ynN7dkkujotC2rL31qX48,172783,4,Country,First Taste of Gone,Josh Ross
0.479,0.768,8,-5.204,1,0.0312,7.02e-05,0.00549,0.121,0.576,110.024,audio_features,6Tm4Io4ct4w14nB1EUzsY3,spotify:track:6Tm4Io4ct4w14nB1EUzsY3,https://api.spotify.com/v1/tracks/6Tm4Io4ct4w14nB1EUzsY3,https://api.spotify.com/v1/audio-analysis/6Tm4Io4ct4w14nB1EUzsY3,183790,4,Country,Whiskey On You,Nate Smith
0.52,0.751,5,-5.064,1,0.0551,0.171,7.4e-06,0.0624,0.519,156.044,audio_features,1tRxwf8Q0AcshfHuaD86Yt,spotify:track:1tRxwf8Q0AcshfHuaD86Yt,https://api.spotify.com/v1/tracks/1tRxwf8Q0AcshfHuaD86Yt,https://api.spotify.com/v1/audio-analysis/1tRxwf8Q0AcshfHuaD86Yt,236456,4,Country,Country On,Luke Bryan
